-0.00212434i + 0.000972324j + -0.000106157k + 1
-0.0019956i + 0.000829397j + 0.000526699k + 1
-0.00156799i + 0.000594145j + -0.000491832k + 1
-0.00120475i + 0.000299301j + -0.000395656k + 1
-0.000820959i + -0.000280589j + 0.000207072k + 1
-0.000268018i + -0.000777086j + -0.000247383k + 1
0.000103438i + -0.00138726j + 4.06982e-05k + 1
0.000160609i + -0.0013429j + 8.20514e-05k + 1
0.00016971i + -0.00224405j + -0.000107221k + 1
-3.23646e-05i + -0.00226055j + -2.69661e-05k + 1
-0.000228161i + -0.00184726j + -0.000118533k + 1
-0.000633988i + -0.0018154j + -0.000299462k + 1
-0.0010353i + -0.0012803j + -0.000273164k + 1
-0.00122408i + -0.000657559j + 0.000153828k + 1
-0.00138368i + -0.000334604j + -0.000419385k + 1
-0.00129502i + 7.48721e-05j + -0.000623844k + 1
-0.0010101i + 0.000206779j + -0.000299113k + 1
-0.000794189i + -0.000373983j + 0.000495463k + 1
-0.000464346i + -0.000769447j + 0.000317513k + 1
-0.000440327i + -0.00139544j + 0.000179862k + 1
-0.000180507i + -0.00235221j + 0.000244653k + 1
-1.65623e-05i + -0.00308506j + -0.000606803k + 1
-4.79503e-05i + -0.00308236j + 0.000126129k + 1
-0.000260393i + -0.00289847j + -0.000556531k + 1
-0.00068019i + -0.00247854j + 0.000541436k + 1
-0.000805457i + -0.0014392j + -0.000245176k + 1
-0.00100535i + -0.0013184j + -0.000242127k + 1
-0.00118941i + -0.0007989j + 0.000177385k + 1
-0.0011821i + -0.000162803j + 8.99613e-05k + 1
-0.00105562i + 1.57499e-05j + -0.000208234k + 1
-0.000718592i + 0.00050701j + 0.000491539k + 1
-0.000347897i + 0.000568248j + -3.03535e-05k + 1
0.0001501i + 0.000295465j + 0.000179451k + 1
0.00031459i + -0.000164172j + -8.70658e-05k + 1
0.000467963i + -0.000112905j + 0.000383736k + 1
0.000505266i + -0.000698192j + -0.000577593k + 1
0.000215955i + -0.000927214j + -0.000264207k + 1
-0.000473938i + -0.000748936j + 0.000219293k + 1
-0.00133772i + -0.000806137j + 0.000384196k + 1
-0.00232449i + -0.000486241j + -0.000107938k + 1
-0.00315975i + -0.000149508j + -0.000229019k + 1
-0.00400174i + -0.000219147j + 0.000417518k + 1
-0.00459863i + 5.40815e-05j + -0.000313203k + 1
-0.00483824i + 0.000332905j + 0.000495025k + 1
-0.00507094i + 0.000816877j + 0.000170756k + 1
-0.005273i + 0.000782511j + 0.000380201k + 1
-0.00555025i + 0.000513919j + -0.000186579k + 1
-0.00546996i + 0.000582773j + -0.000139761k + 1
-0.00576257i + 7.73081e-05j + 0.000471798k + 1
-0.00594041i + -0.000185697j + -0.000347862k + 1
-0.00598423i + -0.000446475j + 7.25796e-05k + 1
-0.00620318i + -0.000621714j + 0.000527075k + 1
-0.0061625i + -0.000817051j + -0.000201214k + 1
-0.00580562i + -0.000743404j + 0.000474593k + 1
-0.00551012i + -0.000813324j + -3.43999e-05k + 1
-0.00499072i + -0.000460142j + 3.10308e-05k + 1
-0.00437065i + -6.30621e-06j + -4.65683e-05k + 1
-0.00396955i + 0.000114774j + -0.00030158k + 1
-0.0037747i + 9.52465e-05j + 0.000524401k + 1
-0.00363606i + 0.0002227j + 0.000184019k + 1
-0.00362683i + 0.000169693j + -0.000593972k + 1
-0.00364477i + 0.000184485j + -7.49593e-05k + 1
-0.00386389i + 0.000189986j + -6.04925e-05k + 1
-0.00405977i + -0.000207099j + 0.000142857k + 1
-0.00408992i + 1.27258e-05j + 0.000163578k + 1
-0.00420452i + -6.19276e-06j + 0.000690104k + 1
-0.00399619i + -0.00025661j + -0.000137812k + 1
-0.00362143i + -0.000106933j + 0.000328466k + 1
-0.00310678i + 1.3601e-05j + -9.04461e-05k + 1
-0.00277991i + -0.000298293j + 0.000191192k + 1
-0.00243366i + -0.000163963j + -0.000329477k + 1
-0.00240096i + -2.37515e-05j + 0.00031816k + 1
-0.00243056i + -0.000230899j + 0.000620005k + 1
-0.00214982i + -5.34517e-05j + -0.000148248k + 1
-0.00208795i + -0.000316026j + -0.000492896k + 1
-0.00218833i + -0.000231902j + -0.000264189k + 1
-0.0022603i + -9.24465e-05j + 0.000328031k + 1
-0.00229501i + -0.000299942j + 0.000439132k + 1
-0.00224296i + 0.000163047j + 9.33365e-05k + 1
-0.00206841i + 0.00023686j + -0.000471675k + 1
-0.00171297i + 0.000174681j + 0.000387527k + 1
-0.00145844i + -0.000127965j + 0.000628763k + 1
-0.00116303i + -0.000200328j + -0.000169789k + 1
-0.000951872i + -0.00026957j + -0.000214102k + 1
-0.000836796i + -0.000177887j + -0.00015576k + 1
-0.000892532i + -0.000281885j + -7.09923e-06k + 1
-0.000826436i + -0.000532181j + -0.000217316k + 1
-0.000727735i + -0.000247185j + -0.000204085k + 1
-0.000796544i + -0.000259096j + -0.000142691k + 1
-0.000722327i + -0.000241206j + 0.000431134k + 1
-0.000682147i + 1.99933e-05j + 0.00025386k + 1
-0.000632418i + -9.9748e-05j + -0.000246971k + 1
-0.000469517i + -1.62654e-05j + -0.000447626k + 1
-0.000278431i + 0.000122784j + -0.000131948k + 1
-0.000131724i + 0.000229693j + -0.000351595k + 1
-0.000138409i + 0.000115777j + -7.45245e-05k + 1
-5.50329e-06i + 0.000271749j + 0.000395188k + 1
4.52467e-05i + 4.78805e-05j + 0.000691215k + 1
5.51814e-05i + 1.73572e-05j + -0.000373717k + 1
0.000124633i + 8.5426e-05j + 0.000492321k + 1
8.57664e-05i + -7.81438e-06j + -0.000348272k + 1
-2.61013e-05i + -0.000155664j + 0.000619504k + 1
8.13178e-05i + 7.28485e-05j + -0.000181633k + 1
8.37343e-05i + 7.29284e-05j + 9.41215e-05k + 1
0.000116984i + -0.000126698j + 0.000188562k + 1
5.95149e-05i + -0.000299964j + -0.0003283k + 1
-6.10822e-05i + -0.000416768j + -0.000377666k + 1
0.000216445i + -0.000267355j + -0.000142823k + 1
0.000298586i + -0.000311503j + 0.000338513k + 1
0.000695091i + -0.000478602j + 0.000117753k + 1
0.00117142i + 3.29669e-06j + -2.14634e-05k + 1
0.00183611i + -0.000144354j + 0.000184764k + 1
0.00273239i + -0.000161447j + 0.000136892k + 1
0.00367539i + 0.000148691j + -7.53617e-05k + 1
0.0049123i + -0.000149613j + -0.000169186k + 1
0.00631041i + 5.49749e-05j + -8.55806e-05k + 1
0.00741284i + 0.000297282j + -0.000287652k + 1
0.00896171i + -2.39054e-05j + -0.000319884k + 1
0.00989899i + -0.000156162j + 0.000157446k + 1
0.0106979i + -0.000185113j + 0.000202994k + 1
0.0108878i + -0.000110029j + -0.000323547k + 1
0.010776i + -0.000377744j + 0.000194939k + 1
0.0100715i + -0.000307953j + 0.00019215k + 1
0.00945171i + -0.000288154j + 0.000180464k + 1
0.00861226i + -0.000171079j + -0.000406493k + 1
0.00807273i + -7.85886e-05j + -0.000396789k + 1
0.00799585i + 0.000118688j + -0.000512557k + 1
0.00778003i + -9.46368e-05j + -0.000214743k + 1
0.0080453i + -0.000472325j + 0.000226286k + 1
0.00885686i + -0.000249736j + 6.08856e-05k + 1
0.00946185i + -0.000208616j + -0.000104692k + 1
0.0100601i + -5.94598e-05j + -0.000228288k + 1
0.0103811i + -0.000318238j + 4.86123e-05k + 1
0.0103784i + -0.000196624j + -9.17492e-06k + 1
0.0101975i + -8.67248e-05j + -0.000602234k + 1
0.00950528i + -6.15121e-05j + -5.76398e-05k + 1
0.0087474i + -2.33932e-05j + 0.000298573k + 1
0.00826924i + -4.39389e-05j + 4.67954e-05k + 1
0.0075496i + -0.000265113j + -0.000322169k + 1
0.00701466i + -0.000535243j + -0.000420475k + 1
0.00640593i + -0.000267363j + -0.000431825k + 1
0.00590806i + -0.000618096j + 0.000253548k + 1
0.00544399i + -0.000250802j + -0.000397095k + 1
0.0053851i + -0.000533085j + 9.48749e-05k + 1
0.00495293i + -0.000276671j + 0.000454867k + 1
0.00499899i + -0.000425797j + -0.000318288k + 1
0.00467686i + 6.83892e-05j + -0.000565895k + 1
0.00445939i + -0.000190781j + 0.000394295k + 1
0.0040534i + -3.14386e-05j + -0.000139085k + 1
0.00379667i + -0.000191149j + -0.000209841k + 1
0.00335689i + -3.70834e-05j + -8.32633e-05k + 1
0.00302585i + -0.000141496j + -0.000445155k + 1
0.00262822i + 3.3921e-05j + -4.2809e-05k + 1
0.00208137i + 0.00031977j + 0.000243737k + 1
0.00191127i + 7.78234e-05j + -0.00055605k + 1
0.00166055i + 9.611e-05j + 0.000144069k + 1
0.00187543i + 0.000103996j + -0.000247408k + 1
0.00182061i + -0.000212296j + 3.93179e-05k + 1
0.00171012i + -3.77986e-05j + 2.48909e-05k + 1
0.00194849i + -0.000185041j + -0.000506451k + 1
0.00165869i + -0.000171079j + 0.000197697k + 1
0.00175177i + -0.000171637j + -0.000249989k + 1
0.00156368i + -0.000139417j + -0.000422914k + 1
0.0012146i + -5.14738e-05j + 0.000266613k + 1
0.000913337i + 8.64378e-06j + -0.000194437k + 1
0.000776515i + -0.000163711j + -0.00010733k + 1
0.000619675i + -4.97257e-05j + -0.000411038k + 1
0.000445577i + -0.000171132j + 8.73973e-05k + 1
0.000516505i + -0.000445259j + -0.000290416k + 1
0.000367583i + -0.000129822j + 0.000516141k + 1
0.000532904i + -0.00038846j + -0.000676773k + 1
0.000545026i + -0.000143208j + 0.000351014k + 1
0.000368288i + 0.000110936j + -0.000353339k + 1
0.0003663i + -0.000128978j + 0.000122138k + 1
0.000312877i + 0.000326632j + -0.000166988k + 1
0.000210509i + 0.000321506j + -2.53793e-05k + 1
0.000123335i + 0.000111332j + -6.79175e-05k + 1
8.14312e-05i + 6.75628e-05j + -2.34368e-05k + 1
-0.000138165i + 0.00030859j + 0.000214791k + 1
-0.000421491i + 0.000251727j + -0.000681612k + 1
-0.000765478i + -4.87527e-06j + 8.6246e-05k + 1
-0.00127509i + 0.000411325j + 0.000179461k + 1
-0.00211731i + -4.35022e-06j + -0.000222717k + 1
-0.00327542i + -0.000122344j + 6.72595e-05k + 1
-0.00445523i + -8.68471e-05j + 9.89893e-05k + 1
-0.00603739i + -2.38705e-05j + -3.84527e-05k + 1
-0.00747164i + -0.000265157j + -0.000132256k + 1
-0.00876137i + -9.09964e-05j + 5.30499e-05k + 1
-0.00952542i + 0.000216029j + -0.000143467k + 1
-0.00980891i + 0.000317256j + 0.000144057k + 1
-0.0095926i + 0.000320626j + 0.000182787k + 1
-0.00869865i + 0.000241869j + -0.000506363k + 1
-0.00752043i + 0.000370206j + -6.71636e-05k + 1
-0.00639303i + 0.000300156j + 4.53191e-05k + 1
-0.00513954i + 0.000333837j + -8.23296e-05k + 1
-0.00412577i + -1.46345e-05j + -0.0002369k + 1
-0.00328172i + -5.04992e-05j + -0.000144335k + 1
-0.00272691i + -8.61414e-05j + -0.0003564k + 1
-0.0026525i + -0.000276509j + 0.000265756k + 1
-0.0026088i + -0.000296558j + -7.01446e-05k + 1
-0.0028893i + -0.000166849j + 0.000256758k + 1
-0.00298926i + -0.000259091j + 0.000192667k + 1
-0.00357393i + 6.43879e-05j + -1.31009e-05k + 1
-0.003651i + -0.000161076j + -0.000477986k + 1
-0.00353039i + -0.000190221j + -0.000253623k + 1
-0.00302629i + -2.85452e-05j + -8.20685e-06k + 1
-0.00264846i + -0.000158554j + -4.15617e-05k + 1
-0.00204067i + -0.000307931j + -7.94919e-06k + 1
-0.00144065i + -3.07168e-05j + -0.000196371k + 1
-0.00099088i + -0.000328502j + -0.000431851k + 1
-0.00062263i + -9.33714e-05j + -0.000392943k + 1
-0.000395399i + 1.24816e-05j + 0.000208079k + 1
-0.000341754i + -0.000151227j + 0.00013891k + 1
-0.000545725i + -0.000170756j + -0.000176399k + 1
-0.000868984i + -0.000160821j + 0.00013933k + 1
-0.00102299i + 7.40162e-05j + -0.000110107k + 1
-0.0012116i + 5.42352e-05j + -0.00039013k + 1
-0.0014481i + -9.90839e-05j + 0.000319195k + 1
-0.00147589i + -0.000101715j + 9.29356e-05k + 1
-0.00133327i + 0.000136826j + -0.000155763k + 1
-0.00113793i + -0.000242839j + -0.000116387k + 1
-0.000803113i + -0.000235471j + -9.5827e-06k + 1
-0.000531465i + -0.000105145j + 5.93928e-06k + 1
-9.0184e-05i + -0.000464172j + -3.1823e-05k + 1
2.45271e-05i + -0.000246736j + -0.000307269k + 1
0.000118254i + 1.71376e-05j + -3.50165e-05k + 1
0.000303781i + 0.000266674j + 0.000182464k + 1
1.62496e-05i + 0.000335721j + 0.000100516k + 1
-3.22779e-05i + 9.77234e-05j + -0.000120286k + 1
-0.000233584i + 0.000254889j + 0.000120548k + 1
-0.00036466i + 0.000242089j + -0.000622281k + 1
-0.000564628i + 0.000118152j + 0.000261206k + 1
-0.00063514i + 0.000144597j + -0.000238345k + 1
-0.000678848i + 5.88957e-05j + 0.000394443k + 1
-0.000581392i + -0.000110162j + 0.000187033k + 1
-0.000376233i + -5.03051e-05j + -0.000300644k + 1
-0.000276217i + 1.58746e-05j + -0.000430584k + 1
-0.000170156i + -4.64635e-05j + 4.78611e-05k + 1
-3.02546e-05i + -0.000370215j + 7.37308e-05k + 1
8.14051e-05i + -0.000148532j + -0.00011079k + 1
8.8498e-05i + -5.26079e-05j + -0.000142783k + 1
-0.000130311i + -0.00016213j + 0.00017087k + 1
-0.00015054i + -0.00024031j + -0.000236219k + 1
-0.000353687i + -0.000109638j + 8.8996e-05k + 1
-0.000757016i + -0.000232815j + 0.000462019k + 1
-0.000895192i + -0.000221088j + -0.000153514k + 1
-0.00123575i + -6.94899e-05j + 0.000229566k + 1
-0.0013693i + -0.000303601j + 8.12399e-05k + 1
-0.00142822i + -0.000262402j + -0.000473213k + 1
-0.00144967i + -0.000141955j + 0.000109369k + 1
-0.00153939i + -5.89393e-05j + 0.000149703k + 1
-0.0015263i + -0.000187444j + -0.000282782k + 1
-0.00160173i + -0.000238415j + 0.000564541k + 1
-0.00155316i + -3.62811e-06j + -0.000688896k + 1
-0.00164243i + -0.000270901j + 0.000178079k + 1
-0.00163235i + -1.53584e-05j + 0.000531736k + 1
-0.00160454i + 0.000180342j + -0.000108741k + 1
-0.00161618i + 0.000229356j + -0.000594433k + 1
-0.00164588i + 0.000624662j + 4.23337e-05k + 1
-0.00160883i + 0.000350577j + 0.00017006k + 1
-0.00179004i + 0.000307587j + 0.000532181k + 1
-0.00182254i + 0.000352607j + -0.000143342k + 1
-0.00215862i + 0.000645142j + -0.000452108k + 1
-0.00253258i + 0.000694207j + -0.000137606k + 1
-0.00284391i + 0.000674224j + 0.000458434k + 1
-0.00305921i + 0.000823559j + 0.000565271k + 1
-0.00319315i + 0.000626112j + -0.000610115k + 1
-0.00302589i + 0.000556757j + -2.00156e-05k + 1
-0.00287463i + 0.000747355j + 0.000271233k + 1
-0.00282554i + 0.000241825j + -0.000239959k + 1
-0.00250054i + 0.00035818j + 0.00010689k + 1
-0.00225411i + 0.00012406j + 6.17154e-05k + 1
-0.00212531i + -0.000266177j + -0.000353243k + 1
-0.00184032i + -0.000725228j + 0.000473195k + 1
-0.00162372i + -0.00080914j + 0.00035907k + 1
-0.0017394i + -0.000929205j + -0.000145831k + 1
-0.00194066i + -0.00114065j + -0.00034365k + 1
-0.00201254i + -0.00104629j + -0.000268184k + 1
-0.00222195i + -0.000781465j + 0.000204098k + 1
-0.00222669i + -0.000742611j + 0.000590188k + 1
-0.00211229i + -9.20283e-05j + 6.45908e-05k + 1
-0.00166735i + -9.28923e-05j + -8.60541e-05k + 1
-0.000955737i + -2.40485e-05j + 3.59024e-06k + 1
-0.000115742i + -0.000572247j + 1.00296e-06k + 1
0.000904102i + -0.00104475j + 0.000294592k + 1
0.00205239i + -0.00157979j + -4.33629e-05k + 1
0.00331951i + -0.00295503j + -6.94381e-05k + 1
0.00394558i + -0.00390532j + 8.44798e-05k + 1
0.00421409i + -0.00474091j + 0.000170722k + 1
0.00411743i + -0.00518606j + 0.000268856k + 1
0.00370221i + -0.00558494j + 0.000547592k + 1
0.00326013i + -0.00562036j + 0.000456777k + 1
0.00290779i + -0.00545406j + -5.23895e-05k + 1
0.00256521i + -0.0053983j + -0.000186972k + 1
0.00245205i + -0.00497515j + -0.000105845k + 1
0.00217453i + -0.00494529j + 0.000156741k + 1
0.0021848i + -0.00484894j + 0.00023458k + 1
0.00215298i + -0.00459031j + 7.50913e-06k + 1
0.00213546i + -0.00436915j + -6.07982e-06k + 1
0.00217445i + -0.00427446j + 0.000637581k + 1
0.0020967i + -0.00435088j + 9.01009e-05k + 1
0.00211335i + -0.00435404j + -0.000401801k + 1
0.00177717i + -0.00454506j + -0.000337142k + 1
0.0013312i + -0.00477182j + -0.000175667k + 1
0.00100521i + -0.00463891j + 0.000705801k + 1
0.000717153i + -0.00471693j + 0.000641599k + 1
0.000693683i + -0.00443391j + 0.000292231k + 1
0.000713741i + -0.00393529j + 0.000205692k + 1
0.000739166i + -0.00382618j + 0.000128937k + 1
0.000891069i + -0.00317829j + -0.000323681k + 1
0.000929197i + -0.00310485j + 9.51506e-05k + 1
0.000917986i + -0.00275642j + 0.000261407k + 1
0.000788027i + -0.00240651j + 8.5694e-05k + 1
0.000867013i + -0.00212586j + -0.000210448k + 1
0.000709096i + -0.00224307j + -0.000260901k + 1
0.000578041i + -0.0020061j + -0.000114579k + 1
0.000507018i + -0.0019294j + 0.000361338k + 1
0.000278614i + -0.00200723j + 0.000233969k + 1
0.000249832i + -0.00174912j + -0.000137643k + 1
0.000212702i + -0.00188399j + -0.000417736k + 1
0.000230882i + -0.00172105j + -0.000101247k + 1
0.000226124i + -0.00160668j + -1.67544e-05k + 1
0.000174611i + -0.00139573j + -0.000282216k + 1
0.000118155i + -0.00140121j + 0.000105707k + 1
-4.38033e-05i + -0.00158571j + 6.39518e-05k + 1
2.16117e-05i + -0.00148113j + 0.000282172k + 1
0.000105235i + -0.00189926j + 0.000706884k + 1
0.000119748i + -0.00177255j + -0.000482996k + 1
0.000216439i + -0.00154702j + 0.000296336k + 1
0.000237462i + -0.00174965j + 0.000226194k + 1
0.000268087i + -0.00143931j + -0.000388495k + 1
0.000234507i + -0.00129529j + 0.000249178k + 1
0.000117648i + -0.00110577j + 0.000531224k + 1
5.32617e-05i + -0.000902213j + 0.000555371k + 1
4.14319e-05i + -0.000883382j + -5.50329e-06k + 1
1.92133e-05i + -0.000840386j + 0.000447234k + 1
0.000176434i + -0.000611877j + -0.000503878k + 1
0.000229635i + -0.000519964j + 0.000380329k + 1
0.000102607i + -0.000613272j + 0.000352101k + 1
0.000119914i + -0.000533045j + -0.000250042k + 1
9.06117e-05i + -0.000307795j + 0.000496504k + 1
6.45449e-05i + -0.000416768j + -0.000483127k + 1
9.36418e-05i + -0.000320146j + 0.000336263k + 1
0.000118731i + -0.000369917j + -0.000266839k + 1
5.77328e-05i + -0.000342411j + 0.000459472k + 1
0.000165777i + -0.000132443j + -0.000364538k + 1
0.000233986i + -0.000104056j + 0.000526603k + 1
0.000128318i + -0.000106986j + 0.000126016k + 1
0.000114486i + -0.000336032j + -0.000544485k + 1
0.000176713i + -7.22903e-05j + 0.000426956k + 1
0.00013151i + -0.000125457j + -0.00024031k + 1
-2.2249e-05i + -0.000333787j + 0.000610681k + 1
8.52254e-05i + -0.000136321j + -0.000366432k + 1
2.73155e-05i + -0.000232051j + 0.000137537k + 1
-2.78571e-05i + -0.000261895j + -0.000364815k + 1
-7.94957e-05i + -0.000133429j + 0.000488504k + 1
-6.01227e-05i + -0.00038133j + 0.000140682k + 1
-5.18532e-05i + -0.000467342j + 0.000196572k + 1
-3.29408e-05i + -0.000407708j + 7.99579e-05k + 1
3.98857e-05i + -0.000218542j + -0.000172192k + 1
1.17739e-06i + -0.000239743j + -0.000503426k + 1
9.1174e-05i + -0.000330513j + 0.000398006k + 1
7.80156e-05i + -6.70265e-05j + -0.000393651k + 1
1.82452e-05i + -0.000146729j + 0.000482599k + 1
1.44615e-05i + -0.000149552j + -0.000245463k + 1
2.63607e-05i + -9.00178e-05j + 5.9185e-05k + 1
-0.000118867i + -3.21154e-05j + 8.83655e-05k + 1
-0.000210892i + -0.000182844j + 6.08929e-05k + 1
-8.51699e-05i + -2.64158e-05j + 1.2675e-05k + 1
-6.20591e-05i + 3.58835e-05j + -0.000211751k + 1
1.0204e-05i + -0.000132025j + 6.0544e-05k + 1
0.000162216i + -0.000274911j + -0.000152004k + 1
0.000294304i + -0.000270547j + -6.36489e-05k + 1
0.000423176i + -0.000281943j + 0.000204827k + 1
0.000349458i + -8.17801e-05j + -0.000287408k + 1
0.000228806i + -0.000197121j + -0.00037687k + 1
0.000115569i + 5.26481e-05j + 0.000605842k + 1
-0.00022589i + 0.000338486j + -3.95381e-05k + 1
-0.000590422i + 0.000791573j + -0.000576921k + 1
-0.000955327i + 0.00160539j + -7.49233e-05k + 1
-0.00141274i + 0.00222927j + 0.000509505k + 1
-0.00162583i + 0.00296609j + 0.000219714k + 1
-0.00158177i + 0.00407196j + 3.40767e-05k + 1
-0.00123491i + 0.00582691j + -0.000246886k + 1
-0.00107214i + 0.00669047j + -0.000613145k + 1
-0.000598629i + 0.00802059j + -0.00027687k + 1
-0.000290618i + 0.00901395j + -0.000133887k + 1
-2.40223e-06i + 0.00985992j + -9.72509e-05k + 1
0.00042236i + 0.0106662j + -5.50321e-06k + 1
0.000635192i + 0.010462j + 2.15964e-05k + 1
0.000719461i + 0.0101883j + -0.000394031k + 1
0.000845215i + 0.00959986j + 2.00613e-06k + 1
0.000926528i + 0.00840672j + -0.000139211k + 1
0.00075077i + 0.00727712j + 0.000287752k + 1
0.000637651i + 0.00654101j + 0.000759397k + 1
0.000627514i + 0.00647525j + 0.000581151k + 1
0.00057905i + 0.00577324j + -0.000470085k + 1
0.000410639i + 0.00636209j + 2.37658e-05k + 1
0.000194869i + 0.00659502j + -0.000655773k + 1
-9.26394e-05i + 0.00732571j + -0.000323414k + 1
-0.000356653i + 0.00812985j + -0.000255127k + 1
-0.000573006i + 0.00838375j + 0.000102169k + 1
-0.000616508i + 0.00840063j + 0.000410907k + 1
-0.000580497i + 0.00836295j + 0.000434666k + 1
-0.000445705i + 0.00791706j + -0.000247246k + 1
-0.000187432i + 0.00718164j + -5.72125e-05k + 1
-5.23424e-05i + 0.00658345j + -0.000314194k + 1
0.000154232i + 0.00577227j + -0.00038502k + 1
0.000311686i + 0.00472442j + 0.000106017k + 1
0.000421831i + 0.00419462j + 9.38441e-05k + 1
0.00040538i + 0.00390608j + 0.000137973k + 1
0.000249283i + 0.00389952j + -0.00050495k + 1
0.000186526i + 0.00411486j + -0.000668073k + 1
-4.29442e-05i + 0.00431574j + 0.000460264k + 1
-0.000378591i + 0.00433306j + -2.03316e-05k + 1
-0.000493744i + 0.00460021j + 0.000106325k + 1
-0.000533908i + 0.0046837j + 0.000498714k + 1
-0.000532835i + 0.00446253j + -0.000555528k + 1
-0.000404291i + 0.00435634j + 0.000400849k + 1
-0.000172344i + 0.00424007j + 9.80123e-05k + 1
0.000159087i + 0.0037123j + -0.00051875k + 1
0.000350411i + 0.00340355j + 0.000586047k + 1
0.000358206i + 0.00285868j + -0.000100881k + 1
0.000455986i + 0.0023278j + -0.00041783k + 1
0.000503241i + 0.0021434j + -7.07115e-05k + 1
0.00023553i + 0.00197529j + 5.7666e-05k + 1
0.000169755i + 0.00161551j + 0.000347021k + 1
0.00019346i + 0.00158266j + 6.03582e-05k + 1
1.15471e-05i + 0.00149803j + 0.000192787k + 1
-3.69856e-05i + 0.00133877j + -0.00021655k + 1
0.000130673i + 0.00147024j + 0.000420695k + 1
0.00016991i + 0.00166296j + 0.000197324k + 1
0.000191514i + 0.00168776j + -5.68061e-05k + 1
8.37779e-05i + 0.0015107j + 0.000314468k + 1
5.53735e-05i + 0.00150191j + 0.000202765k + 1
0.000104657i + 0.00157962j + 0.000529084k + 1
-7.92856e-06i + 0.00164382j + 0.000216679k + 1
